time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-23T04:10:30.050Z,19.38233376,-154.9678345,-0.5,1.82000005,md,38,216,,0.209999993,hv,hv72241217,2020-11-23T04:13:44.570Z,"11 km SSW of Leilani Estates, Hawaii",earthquake,0.93,0.360000014,0.879999995,16,automatic,hv,hv
2020-11-23T04:07:19.550Z,18.0276,-66.7,11,2.22,md,18,103,0.095,0.11,pr,pr2020328003,2020-11-23T04:27:37.440Z,"2 km S of Tallaboa Alta, Puerto Rico",earthquake,0.3,0.29,0.27,10,reviewed,pr,pr
2020-11-23T03:50:20.276Z,73.173,-95.769,10,4.9,mb,,44,1.544,0.8,us,us6000crk3,2020-11-23T11:53:14.983Z,"Somerset Island, Nunavut, Canada",earthquake,4.1,1.8,0.024,557,reviewed,us,us
2020-11-23T03:35:07.110Z,38.8186684,-122.8123322,3.42,0.55,md,9,96,0.005039,0.01,nc,nc73485981,2020-11-23T03:49:04.905Z,"7km NW of The Geysers, CA",earthquake,0.46,1.64,,1,automatic,nc,nc
2020-11-23T03:30:15.539Z,36.871,-97.45633333,7.9,2.16,ml,53,93,0,0.22,ok,ok2020wzsl,2020-11-23T13:58:04.046Z,"7 km N of Nardin, Oklahoma",earthquake,,0.8,0.24,26,reviewed,ok,ok
2020-11-23T03:25:37.060Z,38.0531654,-118.7490005,-0.77,2.91,md,31,65,0.276,0.07,nc,nc73485976,2020-11-23T04:31:04.138Z,"29km SE of Bodie, CA",earthquake,0.29,7.75,0.21,24,automatic,nc,nc
2020-11-23T03:23:01.260Z,17.9905,-66.9305,10,2.29,md,14,153,0.0536,0.16,pr,pr2020328001,2020-11-23T03:50:07.356Z,"1 km WNW of Fuig, Puerto Rico",earthquake,0.36,0.45,0.22,10,reviewed,pr,pr
2020-11-23T03:22:00.238Z,61.0428,-151.5393,76.1,1.6,ml,,,,0.45,ak,ak020f2i6umy,2020-11-23T03:35:23.834Z,"21 km W of Tyonek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-23T03:15:47.720Z,38.8045006,-122.8223343,2.49,0.78,md,12,87,0.0069,0.01,nc,nc73485971,2020-11-23T04:16:05.056Z,"6km WNW of The Geysers, CA",earthquake,0.32,0.84,0.14,2,automatic,nc,nc
2020-11-23T03:07:53.070Z,19.19733238,-155.4120026,32.58000183,2.21000004,md,35,165,,0.109999999,hv,hv72241182,2020-11-23T03:11:05.710Z,"7 km E of PÄhala, Hawaii",earthquake,0.62,0.810000002,1.24000001,16,automatic,hv,hv
2020-11-23T03:06:49.479Z,36.52933333,-98.99216667,8,2.1,ml,61,54,0,0.12,ok,ok2020wzrr,2020-11-23T14:02:35.269Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.26,28,reviewed,ok,ok
2020-11-23T02:51:18.030Z,35.8303333,-117.6638333,6.44,0.85,ml,15,74,0.05583,0.11,ci,ci39474343,2020-11-23T14:35:47.463Z,"23km N of Ridgecrest, CA",earthquake,0.21,0.55,0.172,12,reviewed,ci,ci
2020-11-23T02:27:30.120Z,38.8031654,-122.822998,2.07,0.56,md,15,76,0.007466,0.02,nc,nc73485956,2020-11-23T02:42:05.555Z,"6km WNW of The Geysers, CA",earthquake,0.26,0.63,,1,automatic,nc,nc
2020-11-23T02:22:37.225Z,61.5699,-149.9096,35.9,1.4,ml,,,,0.66,ak,ak020f2hlht6,2020-11-23T03:24:32.388Z,"5 km NNE of Big Lake, Alaska",earthquake,,2,,,automatic,ak,ak
2020-11-23T02:14:49.507Z,64.1843,-150.4525,20.5,1.3,ml,,,,0.33,ak,ak020f2hjt12,2020-11-23T02:17:55.420Z,"62 km W of Clear, Alaska, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-23T02:13:50.030Z,38.1797,-117.792,8.9,1.3,ml,21,68.11,0.061,0.09,nn,nn00785818,2020-11-23T02:25:51.112Z,"36 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-11-23T02:11:47.970Z,38.1843,-117.9023,2.2,0.9,ml,12,109.91,0.008,0.07,nn,nn00785816,2020-11-23T02:25:43.073Z,Nevada,earthquake,,1.8,,,automatic,nn,nn
2020-11-23T02:10:35.485Z,59.169,-136.3324,5.7,1.8,ml,,,,0.66,ak,ak020f2hix47,2020-11-23T02:20:05.780Z,"32 km SSW of Covenant Life, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-23T01:38:53.823Z,60.368,-141.5951,9,1.8,ml,,,,0.34,ak,ak020f2h3ixy,2020-11-23T02:25:46.447Z,"138 km NW of Yakutat, Alaska",ice quake,,0.4,,,automatic,ak,ak
2020-11-23T01:38:02.870Z,35.8591667,-117.6971667,4.68,0.98,ml,16,73,0.07468,0.17,ci,ci39474319,2020-11-23T01:41:40.714Z,"21km ESE of Little Lake, CA",earthquake,0.32,0.67,0.097,12,automatic,ci,ci
2020-11-23T01:29:20.120Z,38.803833,-122.8221664,2.11,1.32,md,29,58,0.007436,0.03,nc,nc73485931,2020-11-23T02:40:06.542Z,"6km WNW of The Geysers, CA",earthquake,0.18,0.31,0.15,7,automatic,nc,nc
2020-11-23T01:28:03.600Z,38.8045006,-122.8209991,2.13,0.75,md,15,72,0.007737,0.02,nc,nc73485926,2020-11-23T02:15:07.388Z,"6km WNW of The Geysers, CA",earthquake,0.25,0.6,0.15,2,automatic,nc,nc
2020-11-23T01:24:22.107Z,14.9283,-93.4985,35,4.1,mb,,186,1.879,0.77,us,us6000crjg,2020-11-23T01:34:47.040Z,"67 km SSW of La Esperanza (El Zapotal), Mexico",earthquake,9.1,2,0.072,53,reviewed,us,us
2020-11-23T01:16:27.430Z,46.39,-119.1876667,1.53,1.1,ml,16,203,0.0677,0.09,uw,uw61692557,2020-11-23T06:07:01.040Z,"13 km NNE of Richland, Washington",earthquake,0.38,2.59,0.120016731,12,reviewed,uw,uw
2020-11-23T01:07:33.880Z,17.7375,-65.7158,8,2.51,md,4,319,0.4155,0.1,pr,pr2020328002,2020-11-23T04:27:49.404Z,"34 km SSE of Emajagua, Puerto Rico",earthquake,1.42,1.06,0.08,4,reviewed,pr,pr
2020-11-23T01:06:31.050Z,47.532,-122.7838333,22.96,1.07,ml,4,329,0.01594,0.12,uw,uw61692547,2020-11-23T05:59:09.110Z,"5 km W of Gorst, Washington",earthquake,2.81,0.9,0.166516415,6,reviewed,uw,uw
2020-11-23T01:00:41.831Z,60.5354,-152.1144,100.1,1.6,ml,,,,0.17,ak,ak020f2gvcu5,2020-11-23T01:18:38.921Z,"44 km WSW of Salamatof, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-11-23T00:59:09.620Z,38.1593,-117.862,6.5,1.2,ml,11,138.58,0.021,0.03,nn,nn00785809,2020-11-23T01:13:32.255Z,"33 km SE of Mina, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-11-23T00:42:08.980Z,38.7916679,-122.8069992,3.02,0.56,md,20,97,0.004535,0.02,nc,nc73485906,2020-11-23T00:56:04.931Z,"5km WNW of The Geysers, CA",earthquake,0.28,0.64,0.01,2,automatic,nc,nc
2020-11-23T00:42:00.610Z,38.0695,-118.7781677,2.69,2.08,md,9,136,0.2817,0.05,nc,nc73485911,2020-11-23T01:50:04.243Z,"26km SE of Bodie, CA",earthquake,0.49,8.8,0.26,6,automatic,nc,nc
2020-11-23T00:41:18.610Z,38.182,-117.8157,7.5,1.6,ml,15,116.91,0.059,0.12,nn,nn00785804,2020-11-23T01:00:13.531Z,Nevada,earthquake,,1.1,,,automatic,nn,nn
2020-11-23T00:39:28.750Z,36.45983333,-98.76533333,8.3,1.5,ml,58,66,0.026094879,0.15,ok,ok2020wzmu,2020-11-23T14:17:44.108Z,"17 km SE of Waynoka, Oklahoma",earthquake,,0.3,0.25,18,reviewed,ok,ok
2020-11-23T00:38:22.290Z,34.0116667,-116.8083333,16.81,1,ml,33,60,0.02343,0.16,ci,ci39474311,2020-11-23T00:42:07.966Z,"11km N of Cabazon, CA",earthquake,0.26,0.61,0.159,26,automatic,ci,ci
2020-11-23T00:36:13.200Z,38.1708,-117.908,11.7,1.2,ml,12,110.95,0.032,0.09,nn,nn00785801,2020-11-23T00:42:12.257Z,"30 km SE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-11-23T00:34:10.410Z,59.2978,-153.5702,101.4,1.9,ml,,,,0.58,ak,ak020f2gh4ye,2020-11-23T00:38:24.297Z,"59 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-23T00:31:24.596Z,58.0905,-154.0468,0,2.5,ml,,,,0.56,ak,ak020f2ggj2f,2020-11-23T01:03:36.938Z,"61 km N of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-23T00:30:46.600Z,19.40416718,-155.269165,1.49000001,1.93,ml,18,51,,0.209999993,hv,hv72241072,2020-11-23T00:36:15.890Z,"5 km SW of Volcano, Hawaii",earthquake,0.26,0.379999995,0.22,8,automatic,hv,hv
2020-11-23T00:23:17.730Z,35.7786667,-117.593,6.68,1.02,ml,14,145,0.03718,0.17,ci,ci39474295,2020-11-23T00:26:48.884Z,"17km W of Searles Valley, CA",earthquake,0.37,0.69,0.083,13,automatic,ci,ci
2020-11-23T00:22:57.440Z,17.8998,-65.6508,2,3.26,md,12,312,0.3129,0.56,pr,pr2020328000,2020-11-23T00:50:57.333Z,"26 km SE of El Negro, Puerto Rico",earthquake,3.94,2.34,0.17,7,reviewed,pr,pr
2020-11-23T00:16:50.431Z,64.8396,-151.0841,14.1,1.4,ml,,,,0.9,ak,ak020f2gddbn,2020-11-23T00:29:22.915Z,"27 km SW of Manley Hot Springs, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-23T00:14:42.363Z,61.4369,-146.7487,17.3,2.5,ml,,,,0.79,ak,ak020f2gcx9z,2020-11-23T00:33:14.040Z,Southern Alaska,earthquake,,0.2,,,automatic,ak,ak
2020-11-23T00:07:03.204Z,64.935,-147.2916,0,1.4,ml,,,,0.72,ak,ak020f2gbc5k,2020-11-23T00:16:41.190Z,"13 km WNW of Two Rivers, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-23T00:04:11.810Z,38.833168,-122.8166656,1.74,0.89,md,12,56,0.01103,0.01,nc,nc73485896,2020-11-23T00:19:04.684Z,"8km NW of The Geysers, CA",earthquake,0.28,0.74,,1,automatic,nc,nc
2020-11-22T23:36:44.902Z,36.06873322,-98.64544678,3.643006086,1.61,ml,18,102.3996429,0.166502312,0.39288177,ok,ok2020wzkt,2020-11-22T23:39:45.593Z,"5 km WNW of Canton, Oklahoma",earthquake,4.061331169,2.368402394,,14,automatic,ok,ok
2020-11-22T23:24:17.030Z,38.803833,-122.8198318,1.71,2.21,md,38,59,0.008866,0.06,nc,nc73485886,2020-11-23T01:35:05.151Z,"6km WNW of The Geysers, CA",earthquake,0.2,0.28,0.23,17,automatic,nc,nc
2020-11-22T23:22:59.600Z,38.8055,-122.8223343,1.4,0.56,md,8,82,0.01369,0.01,nc,nc73485881,2020-11-22T23:24:34.080Z,"6km WNW of The Geysers, CA",earthquake,0.35,1.34,,1,automatic,nc,nc
2020-11-22T23:17:35.760Z,35.9790001,-117.6813354,1.05,1.61,ml,22,62,0.0822,0.11,ci,ci39474271,2020-11-22T23:21:48.911Z,"21km ENE of Little Lake, CA",earthquake,0.24,0.42,0.213,11,automatic,ci,ci
2020-11-22T23:03:19.680Z,36.0873337,-120.6468353,3.2,1.88,md,17,160,0.04501,0.04,nc,nc73485861,2020-11-23T00:54:04.918Z,"24km ENE of San Ardo, CA",earthquake,0.46,0.64,0.41,13,automatic,nc,nc
2020-11-22T22:50:24.246Z,63.7044,-149.6029,4.2,1.3,ml,,,,0.66,ak,ak020f164sgo,2020-11-22T22:56:12.403Z,"34 km W of McKinley Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-22T22:38:45.630Z,35.6873333,-117.4988333,10.77,0.96,ml,12,144,0.1512,0.19,ci,ci39474223,2020-11-23T14:36:41.830Z,"12km SW of Searles Valley, CA",earthquake,0.57,1.21,0.17,10,reviewed,ci,ci
2020-11-22T22:34:42.820Z,34.5736667,-116.4311667,1.28,1.71,ml,25,51,0.1741,0.17,ci,ci39474215,2020-11-23T14:38:19.300Z,"30km WSW of Ludlow, CA",earthquake,0.28,0.98,0.133,26,reviewed,ci,ci
2020-11-22T22:32:45.590Z,38.157,-117.8327,10.5,1.3,ml,18,106.52,0.021,0.08,nn,nn00785791,2020-11-22T23:10:18.125Z,"35 km SE of Mina, Nevada",earthquake,,2.7,,,automatic,nn,nn
2020-11-22T22:25:45.650Z,39.5598333,-123.3771667,10.46,1.22,md,10,88,0.08722,0.04,nc,nc73485856,2020-11-23T12:15:24.333Z,"13km N of Brooktrails, CA",earthquake,0.3,0.65,0.177,10,reviewed,nc,nc
2020-11-22T22:13:26.200Z,35.6976662,-120.2501678,9.83,1.78,md,12,63,0.04042,0.05,nc,nc73485851,2020-11-23T00:29:05.751Z,"5km ESE of Cholame, CA",earthquake,0.34,0.72,0.56,8,automatic,nc,nc
2020-11-22T22:05:53.640Z,18.9621,-67.7146,58,3.05,md,14,238,0.6238,0.4,pr,pr2020327024,2020-11-22T22:36:15.925Z,"83 km NW of San Antonio, Puerto Rico",earthquake,2.67,6.18,0.09,3,reviewed,pr,pr
2020-11-22T21:49:50.304Z,61.7929,-150.7299,51.4,1.8,ml,,,,0.43,ak,ak020f15j75m,2020-11-22T22:53:31.941Z,"30 km NNW of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-22T21:49:35.200Z,17.949,-66.9618,8,2.41,md,11,211,0.0849,0.1,pr,pr2020327023,2020-11-22T22:02:18.533Z,"6 km WSW of GuÃ¡nica, Puerto Rico",earthquake,0.46,0.73,0.26,9,reviewed,pr,pr
2020-11-22T21:48:13.780Z,38.1658,-117.988,6.2,1.6,ml,20,101.86,0.028,0.15,nn,nn00785788,2020-11-22T22:33:39.391Z,"27 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-11-22T21:46:51.640Z,36.0406685,-117.7708359,1.65,0.85,ml,9,168,0.01607,0.03,ci,ci39474191,2020-11-22T21:50:34.889Z,"16km E of Coso Junction, CA",earthquake,0.49,0.4,0.332,3,automatic,ci,ci
2020-11-22T21:37:07.000Z,36.684166,-120.87117,1.9,1.84,md,6,203,0.06634,0.05,nc,nc73485836,2020-11-22T23:38:04.431Z,"30km NE of Pinnacles, CA",earthquake,1.63,7.86,0.08,5,automatic,nc,nc
2020-11-22T21:31:55.500Z,38.9971657,-123.2350006,-0.55,1.97,md,15,80,0.06568,0.2,nc,nc73485831,2020-11-22T23:12:05.276Z,"11km E of Boonville, CA",earthquake,0.56,4.08,0.09,13,automatic,nc,nc
2020-11-22T21:14:09.218Z,69.6027,-145.2515,12.7,2.7,ml,,,,0.71,ak,ak020f15bm57,2020-11-23T02:15:44.980Z,"86 km SW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-11-22T21:09:54.000Z,38.840168,-122.8113327,-0.79,0.57,md,9,62,0.01649,0.09,nc,nc73485811,2020-11-22T21:56:04.860Z,"8km WNW of Cobb, CA",earthquake,0.26,2.13,,1,automatic,nc,nc
2020-11-22T20:53:21.480Z,17.9481,-66.9618,8,2.71,md,19,203,0.0851,0.12,pr,pr2020327022,2020-11-22T21:12:01.040Z,"6 km WSW of GuÃ¡nica, Puerto Rico",earthquake,0.51,0.81,0.2,13,reviewed,pr,pr
2020-11-22T20:46:05.110Z,38.1643,-117.933,7.3,0.7,ml,12,89.47,0.02,0.08,nn,nn00785786,2020-11-22T21:49:14.659Z,"29 km SSE of Mina, Nevada",earthquake,,6.4,,,automatic,nn,nn
2020-11-22T20:39:57.040Z,17.9481,-66.8425,10,1.78,md,8,210,0.0456,0.27,pr,pr2020327021,2020-11-22T20:50:57.533Z,"5 km SSW of Indios, Puerto Rico",earthquake,1.25,1.7,0.15,2,reviewed,pr,pr
2020-11-22T20:37:07.951Z,60.0292,-152.9889,116.6,1.7,ml,,,,0.38,ak,ak020f14v3po,2020-11-22T20:51:59.337Z,"68 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-22T20:24:24.460Z,38.1745,-117.9202,5.8,1.8,ml,18,80.84,0.048,0.08,nn,nn00785783,2020-11-22T20:47:38.243Z,"29 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-11-22T20:22:17.310Z,46.8808333,-112.522,13.48,0.94,ml,13,110,0.05,0.13,mb,mb80477159,2020-11-23T15:27:09.050Z,"14 km SE of Lincoln, Montana",earthquake,0.54,0.51,0.057,4,reviewed,mb,mb
2020-11-22T20:21:45.720Z,38.8013344,-122.8044968,0.35,0.77,md,18,52,0.009771,0.04,nc,nc73485791,2020-11-22T20:36:04.401Z,"5km WNW of The Geysers, CA",earthquake,0.19,0.55,0.13,2,automatic,nc,nc
2020-11-22T20:20:52.570Z,40.2496667,-121.2416667,1.49,1.06,md,8,283,0.202,0.02,nc,nc73485796,2020-11-22T22:40:03.485Z,"6km S of Chester, CA",earthquake,3.1,6.98,0.161,8,reviewed,nc,nc
2020-11-22T20:16:25.330Z,38.1345,-117.9422,11.6,1.2,ml,12,92.9,0.014,0.01,nn,nn00785780,2020-11-22T20:25:15.359Z,"31 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-22T20:11:12.490Z,38.152,-117.9735,7,0.7,ml,11,108.52,0.021,0.09,nn,nn00785778,2020-11-22T20:17:14.379Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-22T19:58:09.230Z,34.0206667,-117.2281667,11.17,1.57,ml,56,47,0.08638,0.2,ci,ci39474159,2020-11-22T20:09:28.960Z,"4km SE of Loma Linda, CA",earthquake,0.23,0.45,0.198,28,automatic,ci,ci
2020-11-22T19:56:13.980Z,38.8395004,-122.8099976,2.3,0.56,md,10,70,0.01608,0.01,nc,nc73485771,2020-11-22T20:51:07.500Z,"8km WNW of Cobb, CA",earthquake,0.4,0.94,,1,automatic,nc,nc
2020-11-22T19:38:35.120Z,38.7830009,-122.7561646,1.39,0.95,md,14,73,0.01437,0.03,nc,nc73485766,2020-11-22T19:53:04.162Z,"1km N of The Geysers, CA",earthquake,0.3,0.5,0.08,4,automatic,nc,nc
2020-11-22T19:15:24.990Z,32.9635,-115.5396667,5.27,0.94,ml,8,110,0.06434,0.18,ci,ci39474143,2020-11-22T19:19:12.149Z,"2km SSW of Brawley, CA",earthquake,0.6,1.18,0.139,9,automatic,ci,ci
2020-11-22T19:14:32.660Z,38.157,-117.8667,5.7,0.9,ml,13,101.63,0.006,0.07,nn,nn00785773,2020-11-22T19:35:54.720Z,"33 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-22T19:08:57.250Z,35.6151667,-117.4333333,5.37,1.08,ml,13,122,0.1061,0.15,ci,ci39474135,2020-11-22T19:12:25.095Z,"17km S of Searles Valley, CA",earthquake,0.51,2.03,0.207,14,automatic,ci,ci
2020-11-22T19:02:58.345Z,63.0992,-151.5301,0,1.8,ml,,,,0.79,ak,ak020f1429wv,2020-11-22T19:11:48.920Z,"50 km S of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-22T18:58:18.912Z,64.1064,-149.4684,10.5,1.4,ml,,,,0.98,ak,ak020f13srdg,2020-11-22T19:02:37.331Z,"19 km WNW of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-22T18:53:44.280Z,19.21349907,-155.3894958,33,1.99000001,md,33,164,,0.119999997,hv,hv72240892,2020-11-22T18:56:57.370Z,"9 km E of PÄhala, Hawaii",earthquake,0.68,0.819999993,1.83000004,6,automatic,hv,hv
2020-11-22T18:52:35.430Z,38.8046684,-122.8208313,1.93,2.09,md,39,58,0.007753,0.07,nc,nc73485761,2020-11-22T20:26:05.349Z,"6km WNW of The Geysers, CA",earthquake,0.19,0.27,0.2,19,automatic,nc,nc
2020-11-22T18:51:28.860Z,37.6388333,-118.9335,5.41,0.84,md,18,66,0.02722,0.08,nc,nc73485751,2020-11-22T23:16:05.302Z,"4km E of Mammoth Lakes, CA",earthquake,0.27,0.48,0.306,15,reviewed,nc,nc
2020-11-22T18:48:26.360Z,40.3081665,-124.345665,6.72,1.85,md,8,232,0.07971,0.06,nc,nc73485746,2020-11-22T20:10:07.261Z,"6km WSW of Petrolia, CA",earthquake,1.1,0.96,0.09,5,automatic,nc,nc
2020-11-22T18:46:30.490Z,38.7911682,-122.8066635,3.09,0.99,md,29,81,0.003993,0.03,nc,nc73485736,2020-11-22T19:51:06.151Z,"5km WNW of The Geysers, CA",earthquake,0.24,0.46,0.14,6,automatic,nc,nc
2020-11-22T18:41:04.990Z,17.965,-66.9143,14,2.1,md,5,200,0.0365,0.08,pr,pr2020327020,2020-11-22T19:00:06.326Z,"0 km SW of GuÃ¡nica, Puerto Rico",earthquake,1.47,0.57,0.06,3,reviewed,pr,pr
2020-11-22T18:28:42.100Z,38.8106651,-122.8286667,0.92,0.56,md,11,70,0.001838,0.01,nc,nc73485731,2020-11-22T19:26:05.019Z,"7km WNW of The Geysers, CA",earthquake,0.26,0.67,,1,automatic,nc,nc
2020-11-22T18:19:26.280Z,19.40433311,-155.2709961,0.769999981,2.06,ml,16,50,,0.100000001,hv,hv72240867,2020-11-22T18:24:55.920Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.239999995,0.23,11,automatic,hv,hv
2020-11-22T18:16:35.030Z,19.22999954,-155.3811646,30.37000084,1.88999999,md,28,156,,0.129999995,hv,hv72240862,2020-11-22T18:19:45.860Z,"10 km ENE of PÄhala, Hawaii",earthquake,0.73,0.920000017,1.88999999,4,automatic,hv,hv
2020-11-22T18:14:22.380Z,37.6461667,-119.3743333,16.1,1.73,md,13,158,0.2346,0.23,nc,nc73485721,2020-11-23T00:04:04.596Z,"21km ESE of Yosemite Valley, CA",earthquake,0.84,2.6,0.076,9,reviewed,nc,nc
2020-11-22T18:14:02.320Z,33.4716667,-116.4035,9.09,0.98,ml,36,79,0.05483,0.21,ci,ci39474095,2020-11-22T18:17:51.586Z,"23km SSW of La Quinta, CA",earthquake,0.28,0.61,0.222,28,automatic,ci,ci
2020-11-22T17:59:45.020Z,40.1573,-119.5257,16.4,1.2,ml,10,198.95,0.15,0.09,nn,nn00785769,2020-11-22T18:16:33.971Z,"23 km NNE of Sutcliffe, Nevada",earthquake,,1.9,,,automatic,nn,nn
2020-11-22T17:57:29.090Z,40.1372,-119.5225,10,1.7,ml,14,187.05,0.152,0.18,nn,nn00785764,2020-11-22T18:00:55.505Z,"21 km NNE of Sutcliffe, Nevada",earthquake,,6.6,,,automatic,nn,nn
2020-11-22T17:49:20.230Z,36.5563316,-121.0999985,11.08,1.75,md,8,137,0.05344,0.05,nc,nc73485716,2020-11-22T18:35:04.708Z,"5km NE of Pinnacles, CA",earthquake,1.41,2.28,0.23,10,automatic,nc,nc
2020-11-22T17:48:49.145Z,66.9819,-157.3824,0,1.7,ml,,,,0.91,ak,ak020f1358zj,2020-11-22T17:59:50.187Z,northern Alaska,earthquake,,0.4,,,automatic,ak,ak
2020-11-22T17:39:36.800Z,18.8083,-66.42,49,3.16,md,15,252,0.3488,0.17,pr,pr2020327018,2020-11-23T00:22:55.744Z,"38 km NNW of Brenas, Puerto Rico",earthquake,0.77,1.37,0.05,10,reviewed,pr,pr
2020-11-22T17:38:58.550Z,33.2948333,-116.2803333,3.84,0.79,ml,19,65,0.07167,0.24,ci,ci39474063,2020-11-22T17:42:39.424Z,"10km ENE of Borrego Springs, CA",earthquake,0.39,1.1,0.138,16,automatic,ci,ci
2020-11-22T17:38:29.160Z,18.7218,-65.58,33,2.93,md,4,312,0.639,0.25,pr,pr2020327019,2020-11-22T18:11:33.781Z,"41 km NNE of Luquillo, Puerto Rico",earthquake,3.13,11.6,0.01,2,reviewed,pr,pr
2020-11-22T17:32:29.480Z,35.769,-117.5781667,10.66,0.78,ml,14,130,0.04922,0.18,ci,ci39474055,2020-11-23T14:38:32.852Z,"16km W of Searles Valley, CA",earthquake,0.51,0.73,0.176,9,reviewed,ci,ci
2020-11-22T17:30:54.264Z,63.1006,-151.5402,0,1.8,ml,,,,0.99,ak,ak020f131efq,2020-11-22T17:54:49.213Z,"49 km S of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-22T17:12:26.100Z,39.533,-118.6815,7.7,1.3,ml,13,166.83,0.483,0.16,nn,nn00785760,2020-11-22T17:40:53.588Z,"10 km NE of Fallon, Nevada",earthquake,,15.1,,,automatic,nn,nn
2020-11-22T17:06:49.190Z,33.4686667,-116.4118333,8.45,1.58,ml,63,54,0.0558,0.22,ci,ci39474039,2020-11-23T14:39:23.100Z,"24km SSW of La Quinta, CA",earthquake,0.21,0.59,0.17,26,reviewed,ci,ci
2020-11-22T17:05:42.050Z,36.139,-117.8888333,2.4,1.93,ml,21,99,0.03483,0.13,ci,ci39474031,2020-11-23T14:38:51.854Z,"12km NNE of Coso Junction, CA",earthquake,0.28,0.34,0.181,27,reviewed,ci,ci
2020-11-22T17:04:46.200Z,19.19400024,-155.463501,34.43000031,2.13000011,md,32,256,,0.100000001,hv,hv72240817,2020-11-22T17:08:02.130Z,"1 km ESE of PÄhala, Hawaii",earthquake,0.84,1.16999996,1.05999994,3,automatic,hv,hv
2020-11-22T16:59:57.900Z,38.8078346,-122.8238297,2.47,0.7,md,10,65,0.004304,0.02,nc,nc73485701,2020-11-22T17:29:05.253Z,"7km WNW of The Geysers, CA",earthquake,0.44,0.9,0.5,2,automatic,nc,nc
2020-11-22T16:59:29.220Z,17.9376,-66.937,7,2.26,md,6,224,0.0689,0.11,pr,pr2020327017,2020-11-22T17:19:06.749Z,"4 km SW of GuÃ¡nica, Puerto Rico",earthquake,0.63,0.27,0.07,4,reviewed,pr,pr
2020-11-22T16:46:51.670Z,38.1858,-117.8813,11.7,1,ml,16,78.15,0.029,0.19,nn,nn00785752,2020-11-22T17:06:55.072Z,"30 km SE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-11-22T16:35:07.810Z,38.168,-119.1228,3.3,1.4,ml,14,87.54,0.272,0.16,nn,nn00785749,2020-11-22T16:47:34.793Z,"13 km SE of Bridgeport, California",earthquake,,5.5,,,automatic,nn,nn
2020-11-22T16:24:06.900Z,38.1802,-117.7952,12.9,1.5,ml,18,65.65,0.037,0.11,nn,nn00785746,2020-11-22T16:36:17.150Z,"36 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-22T16:16:09.760Z,18.025,-66.8135,18,1.95,md,9,124,0.0825,0.15,pr,pr2020327016,2020-11-22T17:06:54.302Z,"2 km WNW of Guayanilla, Puerto Rico",earthquake,0.53,0.91,0.17,7,reviewed,pr,pr
2020-11-22T16:13:49.570Z,38.1795,-117.8813,11.2,1.1,ml,20,73.21,0.02,0.09,nn,nn00785742,2020-11-22T16:25:15.373Z,"30 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-11-22T16:12:28.260Z,17.9338,-66.907,14,2.32,md,13,217,0.0498,0.08,pr,pr2020327015,2020-11-22T16:52:20.822Z,"4 km S of GuÃ¡nica, Puerto Rico",earthquake,0.54,0.43,0.17,9,reviewed,pr,pr
2020-11-22T16:01:59.280Z,18.9573,-63.8605,44,3.93,md,16,344,2.1489,0.5,pr,pr2020327014,2020-11-22T16:56:07.040Z,"116 km NW of Sandy Ground Village, Anguilla",earthquake,5.66,30.17,0.08,13,reviewed,pr,pr
